[I 241226 12:55:42 websocket_listener:48] WebSocket connection opened
[I 241226 12:55:42 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735197944000, 'last_traded_price': 2374820, 'subscription_mode_val': 'LTP'}
[I 241226 13:03:08 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198390000, 'last_traded_price': 2374850, 'subscription_mode_val': 'LTP'}
[E 241226 13:03:08 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus. Error: Internal Error. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '74:e5:43:e1:3c:8c', 'Accept': 'application/json', 'X-PrivateKey': 'A1octAeU ', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'orderid': '241226000582275'}, Response: {'message': 'Internal Error', 'errorcode': 'AB2001', 'status': False, 'data': None}
[I 241226 13:03:08 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198390000, 'last_traded_price': 2374790, 'subscription_mode_val': 'LTP'}
[I 241226 13:03:09 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198391000, 'last_traded_price': 2374835, 'subscription_mode_val': 'LTP'}
[E 241226 13:03:09 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus. Error: Internal Error. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '74:e5:43:e1:3c:8c', 'Accept': 'application/json', 'X-PrivateKey': 'A1octAeU ', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'orderid': '241226000582275'}, Response: {'message': 'Internal Error', 'errorcode': 'AB2001', 'status': False, 'data': None}
[I 241226 13:03:09 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198391000, 'last_traded_price': 2375020, 'subscription_mode_val': 'LTP'}
[I 241226 13:03:10 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198392000, 'last_traded_price': 2374950, 'subscription_mode_val': 'LTP'}
[E 241226 13:03:10 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus. Error: Internal Error. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '74:e5:43:e1:3c:8c', 'Accept': 'application/json', 'X-PrivateKey': 'A1octAeU ', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'orderid': '241226000582275'}, Response: {'message': 'Internal Error', 'errorcode': 'AB2001', 'status': False, 'data': None}
[I 241226 13:03:10 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198392000, 'last_traded_price': 2375085, 'subscription_mode_val': 'LTP'}
[I 241226 13:03:11 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198393000, 'last_traded_price': 2375165, 'subscription_mode_val': 'LTP'}
[E 241226 13:03:11 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus. Error: Internal Error. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '74:e5:43:e1:3c:8c', 'Accept': 'application/json', 'X-PrivateKey': 'A1octAeU ', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'orderid': '241226000582275'}, Response: {'message': 'Internal Error', 'errorcode': 'AB2001', 'status': False, 'data': None}
[I 241226 13:03:11 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198393000, 'last_traded_price': 2375050, 'subscription_mode_val': 'LTP'}
[I 241226 13:03:12 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198394000, 'last_traded_price': 2375175, 'subscription_mode_val': 'LTP'}
[E 241226 13:03:12 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus. Error: Internal Error. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '74:e5:43:e1:3c:8c', 'Accept': 'application/json', 'X-PrivateKey': 'A1octAeU ', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'orderid': '241226000582275'}, Response: {'message': 'Internal Error', 'errorcode': 'AB2001', 'status': False, 'data': None}
[I 241226 13:03:12 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198394000, 'last_traded_price': 2375165, 'subscription_mode_val': 'LTP'}
[I 241226 13:03:13 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198395000, 'last_traded_price': 2375085, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:23 websocket_listener:48] WebSocket connection opened
[I 241226 13:17:23 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199245000, 'last_traded_price': 2375030, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:24 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199246000, 'last_traded_price': 2375010, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:24 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199246000, 'last_traded_price': 2375095, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:25 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199247000, 'last_traded_price': 2375045, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:25 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199247000, 'last_traded_price': 2375095, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:26 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199248000, 'last_traded_price': 2375090, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:26 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199248000, 'last_traded_price': 2375045, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:27 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199249000, 'last_traded_price': 2375060, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:27 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199249000, 'last_traded_price': 2375035, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:28 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199250000, 'last_traded_price': 2375025, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:28 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199250000, 'last_traded_price': 2375070, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:29 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199251000, 'last_traded_price': 2374705, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:29 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199251000, 'last_traded_price': 2375065, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:30 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199252000, 'last_traded_price': 2375095, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:30 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199252000, 'last_traded_price': 2375085, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:31 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199253000, 'last_traded_price': 2375180, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:31 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199253000, 'last_traded_price': 2375050, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:32 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199254000, 'last_traded_price': 2375005, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:32 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199254000, 'last_traded_price': 2375035, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:33 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199255000, 'last_traded_price': 2375040, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:33 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199255000, 'last_traded_price': 2374960, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:34 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199256000, 'last_traded_price': 2375010, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:34 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199256000, 'last_traded_price': 2374990, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:35 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199257000, 'last_traded_price': 2374995, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:35 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199257000, 'last_traded_price': 2375000, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:36 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199258000, 'last_traded_price': 2374950, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:36 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199258000, 'last_traded_price': 2375015, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:37 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199259000, 'last_traded_price': 2374845, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:37 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199259000, 'last_traded_price': 2374860, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:38 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199260000, 'last_traded_price': 2374790, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:38 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199260000, 'last_traded_price': 2374830, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:39 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199261000, 'last_traded_price': 2375020, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:39 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199261000, 'last_traded_price': 2375070, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:40 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199262000, 'last_traded_price': 2375000, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:40 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199262000, 'last_traded_price': 2375065, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:41 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199263000, 'last_traded_price': 2375095, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:41 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199263000, 'last_traded_price': 2375115, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:42 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199264000, 'last_traded_price': 2375005, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:42 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199264000, 'last_traded_price': 2375060, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:43 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199265000, 'last_traded_price': 2375045, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:43 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199265000, 'last_traded_price': 2375140, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:44 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199266000, 'last_traded_price': 2375105, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:44 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199266000, 'last_traded_price': 2375135, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:45 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199267000, 'last_traded_price': 2375115, 'subscription_mode_val': 'LTP'}
[I 241226 13:17:45 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199267000, 'last_traded_price': 2375075, 'subscription_mode_val': 'LTP'}
